,GrLivArea,YearBuilt,GarageCars,TotalBsmtSF,RoofMatl_ClyTile,YearRemodAdd,Fireplaces,MSZoning_C (all),KitchenAbvGr,OverallCond_3,MSZoning_RM,BsmtFinType1_GLQ,BsmtQual_Ex,Condition2_PosN,Neighborhood_Crawfor,OverallCond_4,KitchenQual_Ex,SaleCondition_Abnorml,LotArea,MSSubClass_30,KitchenQual_Gd,OverallCond_7,OverallQual_8,Neighborhood_MeadowV,CentralAir_N,OverallQual_9,OverallQual_10,OverallQual_7,BsmtFullBath,OverallQual_6,Functional_Maj2,BldgType_Twnhs,OverallQual_1,ScreenPorch,SaleType_WD,Neighborhood_Edwards,Heating_Grav,WoodDeckSF,Exterior1st_BrkFace,OverallCond_6,OverallCond_8,OverallCond_9,Foundation_CBlock,BsmtExposure_Gd,Condition1_Artery,Functional_Mod,MSZoning_FV,Neighborhood_NridgHt,Neighborhood_StoneBr,BldgType_TwnhsE,LotConfig_CulDSac,GarageCond_Fa,Condition1_RRAe,Functional_Sev,BsmtFinType1_Unf,EnclosedPorch,PoolQC_Gd,HeatingQC_TA,HalfBath,Condition1_Feedr,BsmtCond_Ex,SalePrice
804,1128,1954,1,936,0,1954,0,0,1,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6784399
805,1428,2008,2,1417,0,2008,0,0,1,0,0,0,0,0,0,0,1,0,12274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.33569641
806,980,1967,1,980,0,1967,0,0,1,0,0,0,0,0,0,0,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81672692
807,1576,1923,2,1324,0,2004,1,0,1,0,0,1,0,0,0,0,0,0,21384,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.31716669
808,1086,1966,2,1024,0,1966,1,0,1,0,0,0,0,0,0,0,0,0,13400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.98261655
809,2138,1898,2,849,0,1965,0,0,3,0,1,0,0,0,0,0,0,0,8100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.57119437
810,1309,1974,2,1040,0,1999,1,0,1,0,0,0,0,0,0,0,0,0,10140,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.10625231
811,848,2004,2,848,0,2004,1,0,1,0,1,1,0,0,0,0,0,0,4438,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,140,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.88103479
812,1044,1952,2,540,0,1952,0,1,1,0,0,0,0,0,0,0,0,0,8712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.93298196
813,1442,1958,1,1442,0,1958,0,0,1,0,0,0,0,0,0,0,0,0,9750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,1,0,0,11.9697172
814,1250,1918,1,686,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,8248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0,0,1,0,0,11.66134547
815,1661,1998,2,1649,0,1998,0,0,1,0,0,0,0,0,0,0,0,0,12137,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.32341114
816,1008,1954,1,1008,0,1954,1,0,1,0,0,0,0,0,0,0,0,0,11425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,11.8277362
817,1689,2002,3,1568,0,2002,2,0,1,0,0,1,0,0,0,0,0,0,13265,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.5098741
818,1052,1971,2,1010,0,1971,0,0,1,0,0,1,0,0,0,0,0,0,8816,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9511804
819,1358,2009,2,1358,0,2010,1,0,1,0,0,1,0,0,0,0,0,0,6371,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12.31940133
820,1640,2003,2,798,0,2003,0,0,1,0,0,0,0,0,0,0,0,0,7226,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.11724143
821,936,1953,2,936,0,1953,0,0,1,0,1,0,0,0,0,1,0,0,6000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,112,0,1,0,0,0,11.44035477
822,1733,2003,2,847,0,2003,1,0,1,0,0,0,0,0,0,0,0,0,12394,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.32385568
823,1489,1940,1,778,0,1950,1,0,1,0,0,0,0,0,0,0,0,0,9900,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.84581988
824,1489,2006,2,1489,0,2006,1,0,1,0,0,0,0,0,0,0,0,0,11216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.35707552
825,2084,2007,3,2078,0,2008,1,0,1,0,0,1,1,1,0,0,1,0,14803,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.86099861
826,784,1924,0,784,0,1950,0,0,1,0,1,0,0,0,0,0,0,0,6130,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,11.60367983
827,1434,2001,2,1454,0,2001,1,0,1,0,0,1,0,0,0,0,0,0,8529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14950229
828,2126,1967,2,1013,0,1967,0,0,1,0,0,0,0,0,0,0,0,1,28698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,486,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,12.1281111
829,1223,2005,2,600,0,2005,0,0,1,0,0,0,0,0,0,0,0,0,2544,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.90090526
830,1392,1957,2,1392,0,1957,2,0,1,0,0,0,0,0,0,0,0,0,11900,0,0,0,0,0,0,0,0,0,1,1,0,0,0,192,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.01974307
831,1200,2005,2,600,0,2005,0,0,1,0,0,0,0,0,0,0,0,0,3180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.92503512
832,1829,2003,2,941,0,2003,1,0,1,0,0,1,0,0,0,0,0,0,9548,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,192,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.37581542
833,1516,1964,2,1516,0,1964,0,0,1,0,0,0,0,0,0,0,0,0,10004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.02574909
834,1144,1961,2,1144,0,1961,0,0,1,0,0,0,0,0,0,0,0,0,7875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84904049
835,1067,1950,2,1067,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,9600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.75978554
836,1559,1948,2,1559,0,1973,0,0,1,0,1,0,0,0,0,0,0,0,8100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,11.94145585
837,987,1973,1,483,0,1973,0,0,1,0,1,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.51292546
838,1099,1995,1,1099,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,9525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.87756858
839,1200,1946,1,768,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,11767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77912851
840,1482,1925,1,672,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,12155,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,1,0,0,0,11.8493977
841,1539,1904,2,650,0,2002,1,0,1,0,1,0,0,0,0,0,0,0,10440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,11.96718074
842,1165,1966,2,1127,0,1966,0,0,1,0,0,0,0,0,0,0,0,0,9020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.07196966
843,1800,1961,0,1800,0,1961,0,0,2,0,0,0,0,0,0,1,0,0,8000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.85651517
844,1416,1915,3,876,0,1950,1,0,1,0,1,0,0,0,0,0,0,0,12665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,418,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,194,0,0,1,0,0,11.94405832
845,1701,1975,2,1390,0,1981,2,0,1,0,0,0,0,0,0,0,0,0,16647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12.04941884
846,1775,1993,2,740,0,1993,1,0,1,0,0,0,0,0,0,0,0,0,9317,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,1,0,0,12.26904744
847,864,1972,1,864,0,1972,1,0,1,0,0,0,0,0,0,0,0,0,15523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.80185676
848,2358,1908,2,907,0,1997,1,0,1,0,0,0,0,0,0,0,0,0,45600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,175,1,0,0,486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.3883942
849,1855,1976,2,528,0,1994,1,0,1,0,0,0,0,0,0,0,0,0,9600,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.1388639
850,848,2003,2,848,0,2003,0,0,1,0,1,1,0,0,0,0,0,0,4435,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.78676213
851,1456,2003,2,1273,0,2003,1,0,1,0,0,0,0,0,0,0,0,0,3196,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,143,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.27839331
852,1646,1941,1,918,0,1950,2,0,1,0,0,0,0,0,1,0,0,0,7128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00762171
853,1445,1964,2,1127,0,1964,1,0,1,0,0,0,0,0,0,0,0,0,12095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,180,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.97035031
854,1779,1955,2,1763,0,1974,1,0,1,0,0,0,0,0,0,1,0,1,17920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,312,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.04355372
855,1040,1962,1,1040,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,6897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.75194237
856,1026,1978,2,940,0,1978,0,0,1,0,0,1,0,0,0,0,0,0,10970,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,34,0,1,0,0,0,11.89818787
857,1481,1994,2,702,0,1995,1,0,1,0,0,0,0,0,0,0,0,0,8125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.06681058
858,1370,1976,2,1090,0,1976,1,0,1,0,0,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.9316358
859,2654,1968,2,1054,0,1984,1,0,1,0,0,0,0,0,0,0,0,0,11029,0,1,1,0,0,0,0,0,0,1,1,0,0,0,222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.4292162
860,1426,1918,1,912,0,1998,1,0,1,0,0,0,0,0,1,0,0,0,7642,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.15451616
861,1039,1965,2,1039,0,1965,0,0,1,0,0,0,0,0,0,1,0,0,11625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.78676213
862,1097,1984,2,1040,0,1985,0,0,1,0,0,1,0,0,0,0,0,0,9672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.9316358
863,1148,1959,1,1148,0,1959,0,0,1,0,0,0,0,0,0,0,0,0,7931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.79433792
864,1372,2007,2,1372,0,2008,0,0,1,0,0,0,1,0,0,0,0,0,8640,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.43153351
865,1002,1970,2,1002,0,1970,0,0,1,0,0,0,0,0,0,0,0,0,8750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.90834024
866,1646,2006,3,1638,0,2007,1,0,1,0,0,0,0,0,0,0,0,0,10656,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.42480649
867,1120,1961,2,1040,0,1961,0,0,1,0,0,0,0,0,0,0,0,0,6970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,11.76756768
868,2320,1948,2,0,0,1950,1,0,1,0,0,0,0,0,0,0,0,0,14762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.03765399
869,1949,1993,2,1050,0,1994,1,0,1,0,0,1,0,0,0,0,0,0,9938,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.37158708
870,894,1962,1,894,0,1962,0,0,1,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.60367983
871,1682,1998,2,804,0,1998,0,0,1,0,0,1,0,0,0,0,0,0,8750,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.20856953
872,910,1953,2,105,0,1996,0,0,1,0,0,0,0,0,0,0,0,0,8892,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,0,11.66134547
873,1268,1949,1,832,0,1950,1,0,1,0,0,0,0,0,0,0,0,0,12144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79810441
874,1131,1941,1,676,0,1950,0,0,1,0,1,0,0,0,0,0,0,1,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.10495723
875,2610,2007,2,1184,0,2007,1,0,1,0,0,1,0,0,0,0,1,0,9000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6230611
876,1040,1963,2,1064,0,1963,0,0,1,0,0,0,0,0,0,0,0,0,25286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79244935
877,2224,2004,3,1462,0,2005,1,0,1,0,0,1,1,0,0,0,1,0,8834,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.76568843
878,1155,1961,2,1109,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,11782,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.90496755
879,864,1978,1,864,0,2005,0,0,1,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.82407989
880,1090,2005,2,1090,0,2006,0,0,1,0,0,0,1,0,0,0,0,0,7024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.96400108
881,1717,1990,2,1156,0,1991,1,0,1,0,0,0,0,0,0,0,0,0,13758,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.14153412
882,1593,1992,2,808,0,1993,1,0,1,0,0,0,0,0,0,0,0,0,9636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.08953883
883,2230,1912,1,795,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,6204,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.68266824
884,892,1967,1,892,0,1967,0,0,1,0,0,0,0,0,0,0,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.51292546
885,1709,1999,2,1698,0,2000,1,0,1,0,0,1,1,0,0,0,0,1,5119,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.70350903
886,1712,1959,2,1626,0,2005,0,0,2,0,0,0,0,0,0,0,0,0,8393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88448902
887,1393,1955,1,816,0,1955,0,0,1,0,0,0,0,0,0,0,0,0,16466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,265,1,1,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11.81672692
888,2217,1970,2,2217,0,1970,1,0,1,0,0,0,0,0,0,0,0,0,15865,0,1,0,1,0,0,0,0,0,1,0,0,0,0,224,1,0,0,81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49874226
889,1505,1953,2,1505,0,1953,1,0,1,0,0,0,0,0,0,1,0,0,12160,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.91505167
890,924,1949,2,672,0,2006,1,0,1,0,0,0,0,0,0,0,0,0,8064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.7191263
891,1683,1978,2,918,0,1978,1,0,1,0,0,0,0,0,0,0,0,0,11184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.05815252
892,1068,1963,1,1059,0,2003,0,0,1,0,0,1,0,0,0,0,0,0,8414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,192,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.94794938
893,1383,1954,1,1383,0,1954,1,0,1,0,0,0,0,0,0,0,0,0,13284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.01370075
894,1535,1979,2,0,0,1979,0,0,2,0,0,0,0,0,0,0,0,0,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.68568478
895,1796,1963,2,780,0,1963,1,0,1,0,0,0,0,0,0,0,0,0,7056,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.8493977
896,951,1936,1,951,0,1950,0,0,1,0,1,0,0,0,0,0,0,1,8765,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57590026
897,2240,1979,2,0,0,1979,0,0,2,0,0,0,0,0,0,0,0,0,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.87027118
898,2364,2009,3,2330,0,2010,2,0,1,0,0,1,1,0,0,0,1,0,12919,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.32392695
899,1236,1961,1,912,0,1994,1,0,1,0,0,0,0,0,0,0,0,0,6993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.81303006
900,858,1971,1,858,0,1971,0,0,1,0,0,0,0,0,0,0,0,0,7340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.60823564
901,1306,1957,1,992,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,8712,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.9381932
902,1509,2003,2,783,0,2003,1,0,1,0,0,0,0,0,0,0,0,0,7875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.10071213
