,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SalePrice,Alley_Grvl,LotShape_IR2,LandContour_Bnk,LotConfig_CulDSac,BldgType_TwnhsE,RoofStyle_Gable,RoofMatl_WdShngl,MasVnrType_BrkFace,ExterQual_TA,ExterCond_Fa,Foundation_PConc,BsmtExposure_Not_Avail,BsmtFinType2_Not_Avail,HeatingQC_Fa,CentralAir_N,Electrical_FuseF,KitchenQual_TA,Functional_Maj2,GarageFinish_RFn,GarageQual_Fa,PavedDrive_P,PoolQC_Not_Avail,Fence_Not_Avail,MiscFeature_Not_Avail,SaleType_New
847,36.0,15523,1972,1972,0.0,460,404,864,864,0,864,1,1,0,3,1,5,1,1972.0,1,338,0,0,0,0,0,133500,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
848,75.0,45600,1908,1997,0.0,0,907,907,1307,1051,2358,0,3,0,5,1,10,1,1908.0,2,360,486,40,0,175,0,240000,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
849,80.0,9600,1976,1994,360.0,0,528,528,1094,761,1855,0,2,1,3,1,7,1,1976.0,2,512,113,100,0,0,0,187000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
850,36.0,4435,2003,2003,170.0,659,189,848,848,0,848,1,1,0,1,1,3,0,2003.0,2,420,140,0,0,0,0,131500,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
851,0.0,3196,2003,2003,40.0,0,1273,1273,1456,0,1456,0,2,0,2,1,7,1,2003.0,2,400,143,20,0,0,0,215000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
852,53.0,7128,1941,1950,0.0,364,554,918,918,728,1646,0,2,0,4,1,7,2,1941.0,1,240,0,0,0,126,0,164000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
853,0.0,12095,1964,1964,115.0,564,563,1127,1445,0,1445,0,1,1,3,1,7,1,1964.0,2,645,180,0,0,0,0,158000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
854,102.0,17920,1955,1974,0.0,306,372,1763,1779,0,1779,1,1,1,3,1,6,1,1955.0,2,454,0,418,0,312,0,170000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
855,0.0,6897,1962,2010,0.0,659,381,1040,1040,0,1040,1,1,1,3,1,6,0,1962.0,1,260,0,104,0,0,0,127000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
856,0.0,10970,1978,1978,0.0,505,0,940,1026,0,1026,1,1,0,3,1,5,0,1981.0,2,576,0,0,34,0,0,147000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
857,65.0,8125,1994,1995,0.0,0,702,702,702,779,1481,0,2,1,3,1,6,1,1994.0,2,343,0,36,0,0,0,174000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
858,80.0,10400,1976,1976,189.0,0,1090,1090,1370,0,1370,0,2,0,3,1,6,1,1976.0,2,479,0,0,0,0,0,152000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
859,0.0,11029,1968,1984,220.0,619,435,1054,1512,1142,2654,1,2,1,4,1,9,1,1968.0,2,619,0,65,0,222,0,250000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
860,55.0,7642,1918,1998,0.0,0,912,912,912,514,1426,0,1,1,3,1,7,1,1925.0,1,216,0,240,0,0,0,189950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
861,75.0,11625,1965,1965,0.0,841,198,1039,1039,0,1039,1,1,1,3,1,6,0,1965.0,2,504,0,0,0,0,0,131500,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
862,81.0,9672,1984,1985,0.0,338,702,1040,1097,0,1097,0,2,0,3,1,6,0,1986.0,2,480,0,0,0,0,0,152000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
863,70.0,7931,1959,1959,0.0,1148,0,1148,1148,0,1148,1,1,0,3,1,6,0,1959.0,1,672,0,0,0,0,0,132500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
864,72.0,8640,2007,2008,0.0,0,1372,1372,1372,0,1372,0,2,0,3,1,6,0,2008.0,2,529,0,140,0,0,0,250580,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
865,0.0,8750,1970,1970,76.0,828,174,1002,1002,0,1002,1,1,0,3,1,5,0,1973.0,2,902,0,0,0,0,0,148500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
866,67.0,10656,2006,2007,274.0,0,1638,1638,1646,0,1646,0,2,0,3,1,6,1,2007.0,3,870,192,80,0,0,0,248900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
867,85.0,6970,1961,1961,0.0,932,108,1040,1120,0,1120,1,1,1,3,1,5,0,1961.0,2,544,168,0,0,0,0,129000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
868,0.0,14762,1948,1950,0.0,0,0,0,1547,720,2320,0,2,0,2,1,7,1,1979.0,2,672,120,144,0,0,0,169000,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0
869,80.0,9938,1993,1994,246.0,750,300,1050,1062,887,1949,1,2,1,3,1,8,1,1993.0,2,574,156,90,0,0,0,236000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
870,60.0,6600,1962,1962,0.0,0,894,894,894,0,894,0,1,0,2,1,5,0,1962.0,1,308,0,0,0,0,0,109500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
871,70.0,8750,1998,1998,116.0,505,299,804,804,878,1682,0,2,1,3,1,7,0,1998.0,2,523,0,77,0,0,0,200500,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
872,74.0,8892,1953,1996,0.0,0,105,105,910,0,910,0,1,0,3,1,5,0,1953.0,2,414,196,0,150,0,0,116000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
873,60.0,12144,1949,1950,0.0,375,457,832,1036,0,1268,0,1,0,3,1,6,1,1949.0,1,288,0,28,0,0,0,133000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
874,52.0,5720,1941,1950,0.0,0,676,676,676,455,1131,0,1,1,3,1,5,0,1941.0,1,200,26,0,0,0,0,66500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
875,75.0,9000,2007,2007,0.0,64,1120,1184,1184,1426,2610,0,2,1,4,1,11,1,2007.0,2,550,208,364,0,0,0,303477,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
876,94.0,25286,1963,1963,0.0,633,431,1064,1040,0,1040,1,1,0,3,1,5,0,1963.0,2,648,0,0,0,0,0,132250,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
877,74.0,8834,2004,2005,216.0,1170,292,1462,1462,762,2224,1,2,1,4,1,10,1,2004.0,3,738,184,0,0,0,0,350000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
878,88.0,11782,1961,1995,0.0,899,210,1109,1155,0,1155,1,1,0,3,1,6,0,1987.0,2,576,192,0,0,0,0,148000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
879,0.0,7000,1978,2005,90.0,646,218,864,864,0,864,1,1,0,3,1,6,0,1978.0,1,336,0,0,0,0,0,136500,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
880,60.0,7024,2005,2006,0.0,980,110,1090,1090,0,1090,1,1,1,2,1,5,0,2005.0,2,450,0,49,0,0,0,157000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
881,44.0,13758,1990,1991,117.0,902,254,1156,1187,530,1717,0,2,1,3,1,7,1,1990.0,2,400,168,36,0,0,0,187500,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
882,0.0,9636,1992,1993,0.0,0,808,808,808,785,1593,0,2,1,3,1,7,1,1993.0,2,389,342,40,0,0,0,178000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
883,60.0,6204,1912,1950,0.0,0,795,795,954,795,2230,1,1,0,5,1,10,0,1997.0,1,440,0,188,0,0,0,118500,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0
884,65.0,7150,1967,1967,60.0,432,460,892,892,0,892,0,1,0,3,1,5,0,1967.0,1,288,0,0,0,0,0,100000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
885,50.0,5119,1999,2000,60.0,1238,460,1698,1709,0,1709,1,2,0,2,1,5,1,1999.0,2,506,97,65,0,0,0,328900,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
886,70.0,8393,1959,2005,122.0,528,1098,1626,1712,0,1712,0,2,0,4,2,8,0,2005.0,2,588,272,54,0,0,0,145000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
887,59.0,16466,1955,1955,0.0,0,816,816,872,521,1393,0,1,1,3,1,8,0,1955.0,1,300,121,0,0,265,0,135500,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
888,95.0,15865,1970,1970,0.0,351,1043,2217,2217,0,2217,1,2,0,4,1,8,1,1970.0,2,621,81,207,0,224,0,268000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
889,128.0,12160,1953,1953,90.0,1024,481,1505,1505,0,1505,1,1,0,2,1,6,1,1953.0,2,505,0,0,0,0,0,149500,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
890,60.0,8064,1949,2006,0.0,0,672,672,672,252,924,0,1,0,3,1,6,1,2003.0,2,576,0,0,0,0,0,122900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
891,70.0,11184,1978,1978,92.0,226,192,918,918,765,1683,0,2,1,3,1,7,1,1978.0,2,440,243,0,0,0,0,172500,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
892,70.0,8414,1963,2003,0.0,663,396,1059,1068,0,1068,0,1,0,3,1,6,0,1963.0,1,264,192,0,0,0,0,154500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
893,0.0,13284,1954,1954,0.0,1064,319,1383,1383,0,1383,1,1,0,3,1,6,1,1954.0,1,354,511,116,0,0,0,165000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
894,64.0,7018,1979,1979,0.0,0,0,0,1535,0,1535,0,2,0,4,2,8,0,1979.0,2,400,0,0,0,0,0,118858,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
895,71.0,7056,1963,1963,415.0,400,380,780,983,813,1796,1,1,1,4,1,8,1,1963.0,2,483,0,50,0,0,0,140000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
896,50.0,8765,1936,1950,0.0,285,666,951,951,0,951,0,1,0,2,1,6,0,1936.0,1,327,0,28,0,0,0,106500,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
897,64.0,7018,1979,1979,0.0,0,0,0,1120,1120,2240,0,2,0,6,2,12,0,1979.0,2,528,154,0,0,0,0,142953,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
898,100.0,12919,2009,2010,760.0,2188,142,2330,2364,0,2364,1,2,1,2,1,11,2,2009.0,3,820,0,67,0,0,0,611657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
899,65.0,6993,1961,1994,0.0,465,447,912,1236,0,1236,0,1,0,3,1,6,1,1961.0,1,288,0,0,0,0,0,135000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
900,0.0,7340,1971,1971,0.0,322,536,858,858,0,858,0,1,0,2,1,4,0,1979.0,1,684,0,0,0,0,0,110000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
901,64.0,8712,1957,2000,0.0,860,132,992,1306,0,1306,1,1,0,2,1,5,0,1968.0,1,756,0,0,0,0,0,153000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
902,63.0,7875,2003,2003,0.0,0,783,783,807,702,1509,0,2,1,3,1,8,1,2003.0,2,393,0,75,0,0,0,180000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
903,50.0,14859,2006,2006,27.0,0,1670,1670,1670,0,1670,0,2,0,3,1,7,1,2006.0,3,690,144,60,0,0,0,240000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
904,0.0,6173,1967,1967,75.0,599,277,876,902,0,902,0,1,0,3,1,6,0,1967.0,1,288,0,0,0,0,0,125500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
905,80.0,9920,1954,1954,110.0,354,412,1056,1063,0,1063,1,1,0,3,1,6,0,1954.0,1,280,0,0,164,0,0,128000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
906,116.0,13501,2006,2006,208.0,63,1560,1623,1636,0,1636,1,2,0,3,1,8,1,2006.0,3,865,0,60,0,0,0,255000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
907,86.0,11500,1936,1987,0.0,223,794,1017,1020,1037,2057,0,1,1,3,1,6,1,1936.0,1,180,0,0,0,322,0,250000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
908,0.0,8885,1983,1983,0.0,301,239,864,902,0,902,1,1,0,2,1,5,0,1983.0,2,484,164,0,0,0,0,131000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
909,149.0,12589,2005,2005,0.0,0,742,742,742,742,1484,0,2,1,3,1,8,1,2005.0,2,390,36,24,0,0,0,174000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
910,80.0,11600,1960,1960,361.0,443,662,1105,1105,1169,2274,0,2,0,5,2,12,0,1960.0,2,480,0,0,0,0,0,154300,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
911,0.0,9286,1977,1989,0.0,196,1072,1268,1268,0,1268,0,1,1,3,1,5,0,1978.0,1,252,173,0,0,0,0,143500,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
912,51.0,6120,1925,1950,0.0,489,279,768,1015,0,1015,0,1,0,3,1,6,0,1925.0,1,450,0,0,112,120,0,88000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
913,82.0,6270,1949,1950,0.0,284,717,1001,1001,1001,2002,0,2,0,4,2,8,0,1949.0,3,871,0,0,0,0,0,145000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
914,30.0,3000,2009,2009,76.0,294,318,612,612,612,1224,0,2,1,2,1,4,0,2009.0,2,528,0,234,0,0,0,173733,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
915,21.0,2001,1970,1970,80.0,0,546,546,546,546,1092,0,1,1,3,1,6,0,1970.0,1,286,0,0,0,0,0,75000,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
916,50.0,9000,1949,1950,0.0,50,430,480,480,0,480,1,0,0,1,1,4,0,1958.0,1,308,0,0,0,0,0,35311,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
917,0.0,17140,1956,1956,0.0,1059,75,1134,1229,0,1229,0,1,0,3,1,6,0,1956.0,1,284,0,0,0,0,0,135000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
918,103.0,13125,1991,1991,0.0,48,422,1104,912,1215,2127,1,2,1,4,1,8,1,1991.0,3,833,72,192,224,0,0,238000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
919,87.0,11029,1958,2002,0.0,528,245,1184,1414,0,1414,1,1,0,3,1,6,1,1990.0,2,601,0,51,0,190,0,176500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
920,70.0,8462,1994,1994,105.0,814,114,928,936,785,1721,0,2,1,3,1,7,0,1994.0,2,471,300,87,0,0,0,201000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
921,67.0,8777,1900,2003,0.0,1084,188,1272,1272,928,2200,2,2,2,4,2,9,0,0.0,0,0,0,70,0,0,0,145900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
922,65.0,10237,2005,2006,0.0,28,1288,1316,1316,0,1316,0,2,0,3,1,6,1,2005.0,2,397,100,0,0,0,0,169990,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
923,50.0,8012,1993,1994,0.0,165,598,1604,1617,0,1617,1,2,0,2,1,5,1,1993.0,2,533,0,69,0,0,0,193000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
924,79.0,10240,1980,1980,157.0,625,0,1686,1686,0,1686,1,2,0,3,1,7,1,1980.0,2,612,384,131,0,0,0,207500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
925,0.0,15611,1977,1977,0.0,767,266,1126,1126,0,1126,0,2,0,3,1,6,0,1977.0,2,540,180,0,0,0,0,175000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
926,93.0,11999,2003,2004,340.0,0,1181,1181,1234,1140,2374,0,2,1,4,1,10,1,2003.0,3,656,104,100,0,0,0,285000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
927,0.0,9900,1968,1968,342.0,552,280,832,1098,880,1978,0,2,1,4,1,9,1,1968.0,2,486,0,43,0,0,0,176000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
928,0.0,11838,2001,2001,0.0,0,1753,1753,1788,0,1788,0,2,0,3,1,7,1,2001.0,2,522,202,151,0,0,0,236500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
929,0.0,13006,1997,1997,285.0,0,964,964,993,1243,2236,0,2,1,4,1,8,1,1997.0,2,642,0,0,0,0,0,222000,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
930,73.0,8925,2007,2007,0.0,16,1450,1466,1466,0,1466,0,2,0,3,1,7,0,2007.0,3,610,100,18,0,0,0,201000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
931,70.0,9100,1965,1965,0.0,338,121,925,925,0,925,0,1,0,2,1,5,0,1965.0,1,429,0,0,0,0,0,117500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
932,84.0,11670,2006,2006,302.0,0,1905,1905,1905,0,1905,0,2,0,3,1,8,1,2006.0,3,788,0,191,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
933,63.0,8487,2004,2004,210.0,20,1480,1500,1500,0,1500,0,2,0,3,1,6,0,2004.0,2,570,192,36,0,0,0,190000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
934,313.0,27650,1960,2007,0.0,425,160,585,2069,0,2069,1,2,0,4,1,9,1,1960.0,2,505,0,0,0,0,0,242000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
935,52.0,5825,1926,1953,108.0,0,600,600,747,0,747,0,1,0,1,1,5,0,1953.0,2,528,0,0,32,0,0,79900,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
936,67.0,10083,2003,2003,0.0,833,343,1176,1200,0,1200,1,2,0,2,1,5,0,2003.0,2,555,0,41,0,0,0,184900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
937,75.0,9675,2005,2005,0.0,341,772,1113,1113,858,1971,0,2,1,3,1,8,1,2005.0,2,689,0,48,0,0,0,253000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
938,73.0,8760,2006,2006,0.0,464,927,1391,1391,571,1962,0,2,1,3,1,7,0,2006.0,3,868,0,90,0,0,0,239799,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
939,0.0,24090,1940,1950,0.0,0,1032,1032,1207,1196,2403,0,2,0,4,1,10,2,1940.0,1,349,56,0,318,0,0,244400,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
940,55.0,12640,1976,1976,0.0,936,396,1728,1728,0,1728,0,2,0,4,2,8,0,1976.0,2,574,40,0,0,0,0,150900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
941,0.0,8755,1999,1999,298.0,772,220,992,1022,1038,2060,1,2,1,3,1,8,1,1999.0,2,390,0,0,0,0,0,214000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
942,42.0,7711,1977,1977,0.0,1440,0,1440,1440,0,1440,2,2,0,4,2,8,0,0.0,0,0,321,0,0,0,0,150000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
943,100.0,25000,1967,1967,0.0,0,1632,1632,1632,0,1632,0,2,0,4,2,8,0,1967.0,2,576,0,0,0,0,0,143000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
944,0.0,14375,1958,1958,541.0,111,354,819,1344,0,1344,0,1,0,3,1,7,1,1958.0,2,525,0,118,0,233,0,137500,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
945,98.0,8820,1890,1996,0.0,1088,0,1088,1188,561,1869,0,1,0,2,1,7,0,1963.0,2,456,48,0,244,0,0,124900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
946,70.0,8163,1959,1959,128.0,748,102,1144,1144,0,1144,1,1,0,3,1,6,1,1959.0,1,796,86,0,0,0,0,143000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
947,85.0,14536,2002,2003,236.0,1300,316,1616,1629,0,1629,1,2,0,3,1,9,1,2002.0,3,808,0,252,0,0,0,270000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
948,65.0,14006,2002,2002,144.0,0,936,936,936,840,1776,0,2,1,3,1,7,1,2002.0,2,474,144,96,0,0,0,192500,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
949,78.0,9360,1972,2006,0.0,982,179,1161,1381,0,1381,1,1,1,3,1,5,1,1972.0,2,676,0,0,0,0,0,197500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
950,60.0,7200,1950,2002,0.0,398,317,864,864,0,864,1,1,0,3,1,5,0,1980.0,2,720,194,0,0,0,0,129000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
951,60.0,7800,1965,1965,0.0,641,187,828,965,0,965,1,1,0,3,1,6,0,1979.0,1,300,421,0,0,0,0,119900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
952,60.0,7200,1972,2003,0.0,660,108,768,768,0,768,0,1,0,2,1,5,0,1974.0,1,396,192,0,0,0,0,133900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
953,0.0,11075,1969,1969,232.0,562,29,784,1168,800,1968,0,2,1,4,1,7,1,1969.0,2,530,305,189,0,0,0,172000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
954,35.0,9400,1975,1975,250.0,945,0,945,980,0,980,0,2,0,4,0,4,0,0.0,0,0,0,0,0,0,0,127500,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
955,82.0,7136,1946,1950,423.0,484,495,979,979,979,1958,0,2,0,4,2,8,0,1946.0,2,492,0,0,0,0,0,145000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
956,24.0,1300,1980,1980,0.0,285,276,561,561,668,1229,0,1,1,2,1,5,1,1980.0,2,462,150,0,0,0,0,124000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
957,70.0,7420,1962,1962,0.0,417,640,1057,1057,0,1057,0,1,0,3,1,6,0,1977.0,2,576,0,0,0,0,0,132000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
958,65.0,8450,2003,2003,0.0,699,638,1337,1337,0,1337,1,2,0,3,1,6,0,2003.0,2,531,0,39,0,0,0,185000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
959,24.0,2572,1999,1999,0.0,604,92,696,696,720,1416,1,2,1,3,1,6,0,1999.0,2,484,0,44,0,0,0,155000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
